43,92,75,46,1,91,1,1,1,1,1,1,183,165,
28,87,37,30,21,53,1,1,1,1,1,1,140,116,
32,62,96,90,92,79,1,1,1,1,1,1,188,263,
79,49,42,77,36,98,1,1,1,1,1,1,177,204,
61,40,44,16,100,22,1,1,1,1,1,1,161,122,
37,7,95,47,90,54,1,1,1,1,1,1,185,145,
79,82,63,76,73,6,1,1,1,1,1,1,161,218,
98,48,70,60,45,35,1,1,1,1,1,1,168,188,
72,95,12,70,61,47,1,1,1,1,1,1,167,190,
71,50,18,3,97,96,1,1,1,1,1,1,193,142,
42,99,86,74,3,21,1,1,1,1,1,1,185,140,
100,53,28,19,77,81,1,1,1,1,1,1,181,177,
46,86,32,58,5,49,1,1,1,1,1,1,144,132,
79,89,44,50,69,96,1,1,1,1,1,1,185,242,
20,22,5,15,99,55,1,1,1,1,1,1,154,62,1
44,29,78,91,43,76,1,1,1,1,1,1,169,192,
17,54,33,51,81,89,1,1,1,1,1,1,170,155,
63,81,54,85,45,43,1,1,1,1,1,1,166,205,
34,76,1,10,93,96,1,1,1,1,1,1,189,121,1
14,10,61,6,60,88,1,1,1,1,1,1,149,90,1
17,18,6,90,48,13,1,1,1,1,1,1,138,54,1
72,22,36,80,27,7,1,1,1,1,1,1,152,92,1
8,32,66,43,2,5,1,1,1,1,1,1,109,47,1
59,31,62,6,100,5,1,1,1,1,1,1,162,101,1
21,38,64,28,37,5,1,1,1,1,1,1,102,91,
75,24,74,58,2,17,1,1,1,1,1,1,149,101,
15,31,86,47,33,43,1,1,1,1,1,1,133,122,
35,36,74,97,28,17,1,1,1,1,1,1,171,116,
70,95,24,28,97,80,1,1,1,1,1,1,192,202,
9,19,62,58,1,71,1,1,1,1,1,1,133,87,1
31,64,10,96,91,62,1,1,1,1,1,1,187,167,
40,12,4,44,88,38,1,1,1,1,1,1,132,94,
8,72,76,30,5,18,1,1,1,1,1,1,148,61,1
36,81,82,4,33,100,1,1,1,1,1,1,182,154,
61,64,69,21,91,68,1,1,1,1,1,1,160,214,
15,18,59,43,89,14,1,1,1,1,1,1,148,90,1
11,89,25,13,58,39,1,1,1,1,1,1,147,88,1
37,19,71,16,76,69,1,1,1,1,1,1,147,141,
76,44,60,21,7,83,1,1,1,1,1,1,159,132,
15,46,89,65,75,52,1,1,1,1,1,1,164,178,
71,53,100,92,27,58,1,1,1,1,1,1,192,209,
88,96,40,59,19,44,1,1,1,1,1,1,184,162,
86,12,31,56,84,51,1,1,1,1,1,1,170,150,
3,78,41,36,74,53,1,1,1,1,1,1,152,133,
23,95,31,71,55,2,1,1,1,1,1,1,166,111,
45,36,86,21,59,43,1,1,1,1,1,1,145,145,
74,79,64,33,58,39,1,1,1,1,1,1,153,194,
50,58,75,88,12,23,1,1,1,1,1,1,163,143,
85,12,81,99,45,67,1,1,1,1,1,1,184,205,
78,76,98,64,36,32,1,1,1,1,1,1,176,208,
2,78,32,99,54,61,1,1,1,1,1,1,177,149,
49,9,19,11,80,85,1,1,1,1,1,1,165,88,1
54,34,40,26,72,31,1,1,1,1,1,1,126,131,
74,71,16,39,29,82,1,1,1,1,1,1,156,155,
25,96,80,48,62,22,1,1,1,1,1,1,176,157,
17,93,77,7,1,86,1,1,1,1,1,1,179,102,1
37,31,45,40,43,7,1,1,1,1,1,1,88,115,
76,89,66,99,19,27,1,1,1,1,1,1,188,188,
56,17,10,31,6,20,1,1,1,1,1,1,87,53,1
45,36,72,19,25,71,1,1,1,1,1,1,143,125,
14,73,13,92,80,78,1,1,1,1,1,1,172,178,
83,28,8,84,22,68,1,1,1,1,1,1,167,126,
63,21,31,52,39,51,1,1,1,1,1,1,115,142,
16,7,93,58,40,87,1,1,1,1,1,1,180,121,
27,7,87,21,9,93,1,1,1,1,1,1,180,64,1
91,29,11,50,46,67,1,1,1,1,1,1,158,136,
62,7,44,64,41,99,1,1,1,1,1,1,163,154,
47,27,6,96,87,20,1,1,1,1,1,1,183,100,1
1,100,28,84,23,57,1,1,1,1,1,1,184,109,1
27,23,74,95,14,97,1,1,1,1,1,1,192,138,
32,86,17,23,66,43,1,1,1,1,1,1,152,115,
55,70,87,69,3,31,1,1,1,1,1,1,157,158,
98,43,58,80,17,70,1,1,1,1,1,1,178,188,
47,14,31,50,11,100,1,1,1,1,1,1,150,103,
33,84,77,38,8,53,1,1,1,1,1,1,161,132,
45,29,93,55,77,90,1,1,1,1,1,1,183,206,
11,32,34,52,3,23,1,1,1,1,1,1,86,69,
98,8,100,7,63,26,1,1,1,1,1,1,198,104,1
31,57,5,80,54,25,1,1,1,1,1,1,137,115,
44,41,19,78,28,1,1,1,1,1,1,1,122,89,
13,81,69,48,67,65,1,1,1,1,1,1,150,193,
85,16,5,26,59,70,1,1,1,1,1,1,155,106,
43,30,20,61,59,89,1,1,1,1,1,1,150,152,
90,24,46,68,88,25,1,1,1,1,1,1,178,163,
75,8,36,38,76,18,1,1,1,1,1,1,151,100,1
17,45,14,6,79,98,1,1,1,1,1,1,177,82,1
98,71,93,55,69,49,1,1,1,1,1,1,191,244,
84,49,19,52,3,31,1,1,1,1,1,1,136,102,
29,36,15,61,11,73,1,1,1,1,1,1,134,91,
89,10,18,24,40,80,1,1,1,1,1,1,169,92,1
37,39,3,8,100,4,1,1,1,1,1,1,139,52,1
55,62,19,7,80,58,1,1,1,1,1,1,142,139,
40,81,24,86,20,92,1,1,1,1,1,1,178,165,
7,51,41,50,62,33,1,1,1,1,1,1,113,131,
23,77,50,4,8,60,1,1,1,1,1,1,137,85,1
6,92,73,11,25,80,1,1,1,1,1,1,172,115,
47,27,79,39,19,53,1,1,1,1,1,1,132,132,
48,53,82,20,22,19,1,1,1,1,1,1,135,109,
26,68,91,70,31,66,1,1,1,1,1,1,161,191,
13,15,61,65,34,40,1,1,1,1,1,1,126,102,
22,64,29,26,19,93,1,1,1,1,1,1,157,96,1
62,67,49,88,68,47,1,1,1,1,1,1,156,225,
92,38,13,42,64,93,1,1,1,1,1,1,185,157,
49,42,9,72,67,79,1,1,1,1,1,1,151,167,
37,21,87,9,40,93,1,1,1,1,1,1,180,107,1
8,26,57,19,45,99,1,1,1,1,1,1,156,98,1
8,47,24,74,52,39,1,1,1,1,1,1,126,118,
47,61,2,60,42,99,1,1,1,1,1,1,160,151,
19,71,24,53,30,94,1,1,1,1,1,1,165,126,
75,59,41,81,94,55,1,1,1,1,1,1,175,230,
7,45,18,44,62,19,1,1,1,1,1,1,107,88,
17,24,66,44,35,97,1,1,1,1,1,1,163,120,
31,87,69,99,62,20,1,1,1,1,1,1,186,182,
70,47,1,49,6,11,1,1,1,1,1,1,119,65,1
21,3,99,96,64,31,1,1,1,1,1,1,195,119,1
20,47,70,56,9,91,1,1,1,1,1,1,161,132,
19,56,4,46,38,79,1,1,1,1,1,1,135,107,
11,14,13,36,2,58,1,1,1,1,1,1,94,40,1
29,49,20,15,81,69,1,1,1,1,1,1,150,113,
62,27,45,31,55,6,1,1,1,1,1,1,117,109,
85,4,76,37,7,72,1,1,1,1,1,1,161,120,
18,37,52,38,17,19,1,1,1,1,1,1,90,91,
42,84,75,67,36,14,1,1,1,1,1,1,159,159,
72,83,77,97,24,21,1,1,1,1,1,1,180,194,
78,5,75,52,60,83,1,1,1,1,1,1,161,192,
92,89,1,17,70,60,1,1,1,1,1,1,181,148,
83,77,100,19,96,55,1,1,1,1,1,1,196,234,
16,61,4,48,66,33,1,1,1,1,1,1,127,101,
35,3,46,29,56,17,1,1,1,1,1,1,102,84,
69,31,87,72,33,91,1,1,1,1,1,1,178,205,
26,49,1,15,36,24,1,1,1,1,1,1,85,66,
36,35,8,99,88,14,1,1,1,1,1,1,187,93,1
88,9,66,2,89,80,1,1,1,1,1,1,177,157,
12,79,18,22,61,95,1,1,1,1,1,1,174,113,1
36,49,18,73,45,98,1,1,1,1,1,1,171,148,
84,29,83,30,88,38,1,1,1,1,1,1,172,180,
49,44,79,34,63,26,1,1,1,1,1,1,142,153,
37,1,55,32,84,22,1,1,1,1,1,1,139,92,1
19,28,27,99,98,60,1,1,1,1,1,1,197,134,
13,74,56,51,64,5,1,1,1,1,1,1,138,125,
69,68,90,97,14,80,1,1,1,1,1,1,187,231,
47,49,22,53,94,79,1,1,1,1,1,1,173,171,
16,12,30,86,51,47,1,1,1,1,1,1,137,105,
92,23,67,3,78,25,1,1,1,1,1,1,170,118,
99,39,29,27,67,61,1,1,1,1,1,1,166,156,
73,48,33,25,69,24,1,1,1,1,1,1,142,130,
14,65,46,10,52,58,1,1,1,1,1,1,123,122,
73,79,11,37,86,22,1,1,1,1,1,1,165,143,
11,4,99,66,49,89,1,1,1,1,1,1,188,130,
10,49,57,54,41,69,1,1,1,1,1,1,126,154,
23,54,69,22,76,10,1,1,1,1,1,1,145,109,
99,95,27,66,13,93,1,1,1,1,1,1,194,199,
25,67,49,40,43,54,1,1,1,1,1,1,121,157,
58,62,38,92,98,77,1,1,1,1,1,1,190,235,
90,45,95,63,15,82,1,1,1,1,1,1,185,205,
17,87,71,42,21,1,1,1,1,1,1,1,158,81,1
92,21,67,77,64,78,1,1,1,1,1,1,170,229,
29,82,81,28,12,61,1,1,1,1,1,1,163,130,
65,41,50,17,3,86,1,1,1,1,1,1,151,111,
78,10,98,77,56,29,1,1,1,1,1,1,176,172,
59,34,50,85,76,42,1,1,1,1,1,1,161,185,
8,57,40,23,52,3,1,1,1,1,1,1,109,74,
58,72,78,25,23,12,1,1,1,1,1,1,150,118,
40,4,14,39,52,54,1,1,1,1,1,1,106,97,
62,15,8,31,22,77,1,1,1,1,1,1,139,76,1
87,48,24,93,52,64,1,1,1,1,1,1,180,188,
17,21,50,59,60,63,1,1,1,1,1,1,123,147,
32,71,19,77,35,64,1,1,1,1,1,1,148,150,
8,97,11,18,84,92,1,1,1,1,1,1,189,121,1
58,99,16,47,56,59,1,1,1,1,1,1,158,177,
2,40,46,13,66,10,1,1,1,1,1,1,112,65,1
68,18,53,69,46,42,1,1,1,1,1,1,137,159,
26,16,100,65,94,10,1,1,1,1,1,1,194,117,1
18,25,31,89,1,61,1,1,1,1,1,1,150,75,1
47,7,50,91,2,19,1,1,1,1,1,1,141,75,1
66,96,71,57,37,3,1,1,1,1,1,1,167,163,
64,4,39,79,6,63,1,1,1,1,1,1,143,112,
53,93,75,43,12,15,1,1,1,1,1,1,168,123,
72,28,92,74,75,82,1,1,1,1,1,1,174,249,
7,24,83,40,19,81,1,1,1,1,1,1,164,90,1
70,16,78,95,10,20,1,1,1,1,1,1,173,116,
26,25,85,46,61,82,1,1,1,1,1,1,167,158,
91,25,39,72,92,57,1,1,1,1,1,1,183,193,
22,37,26,21,51,67,1,1,1,1,1,1,118,106,
63,25,73,28,98,85,1,1,1,1,1,1,183,189,
43,94,91,82,50,54,1,1,1,1,1,1,185,229,
11,35,91,64,54,73,1,1,1,1,1,1,164,164,
12,2,62,54,59,84,1,1,1,1,1,1,146,127,
70,19,83,95,8,44,1,1,1,1,1,1,178,141,
90,72,88,86,15,22,1,1,1,1,1,1,178,195,
53,26,69,49,55,81,1,1,1,1,1,1,150,183,
82,68,51,75,90,12,1,1,1,1,1,1,172,206,
75,38,79,99,4,7,1,1,1,1,1,1,178,124,
24,67,41,1,92,12,1,1,1,1,1,1,159,78,1
48,9,62,43,52,36,1,1,1,1,1,1,114,136,
29,11,79,94,65,84,1,1,1,1,1,1,178,184,
23,83,35,25,12,76,1,1,1,1,1,1,159,95,1
61,100,26,25,59,19,1,1,1,1,1,1,161,129,
80,53,42,19,74,93,1,1,1,1,1,1,173,188,
68,21,53,65,51,77,1,1,1,1,1,1,145,190,
71,33,94,70,42,29,1,1,1,1,1,1,165,174,
54,23,64,40,97,90,1,1,1,1,1,1,187,181,
70,88,81,38,34,51,1,1,1,1,1,1,169,193,
80,38,33,50,79,65,1,1,1,1,1,1,159,186,
16,58,24,14,98,36,1,1,1,1,1,1,156,90,1
68,34,32,5,42,3,1,1,1,1,1,1,110,74,
11,38,26,39,75,7,1,1,1,1,1,1,114,82,
8,12,56,41,60,95,1,1,1,1,1,1,155,117,
80,22,18,61,56,28,1,1,1,1,1,1,141,124,
69,14,80,94,13,45,1,1,1,1,1,1,174,141,
34,37,100,25,48,85,1,1,1,1,1,1,185,144,
66,40,25,93,46,31,1,1,1,1,1,1,159,142,
63,39,19,61,9,28,1,1,1,1,1,1,124,95,
39,40,81,4,1,69,1,1,1,1,1,1,150,84,1
18,74,82,66,43,45,1,1,1,1,1,1,156,172,
28,81,16,4,67,39,1,1,1,1,1,1,148,87,1
36,51,52,49,24,100,1,1,1,1,1,1,152,160,
100,53,92,36,43,83,1,1,1,1,1,1,192,215,
91,38,61,71,4,33,1,1,1,1,1,1,162,136,
56,7,75,4,29,77,1,1,1,1,1,1,152,96,1
95,12,40,51,61,78,1,1,1,1,1,1,173,164,
68,20,32,88,4,24,1,1,1,1,1,1,156,80,1
92,58,16,29,22,94,1,1,1,1,1,1,186,125,
50,21,81,80,67,59,1,1,1,1,1,1,161,197,
51,18,26,47,55,79,1,1,1,1,1,1,134,142,
3,91,10,27,70,23,1,1,1,1,1,1,161,63,1
26,72,71,73,90,91,1,1,1,1,1,1,181,242,
93,90,96,55,65,58,1,1,1,1,1,1,189,268,
93,96,45,41,31,56,1,1,1,1,1,1,189,173,
85,12,56,75,25,2,1,1,1,1,1,1,160,95,1
70,47,81,25,43,10,1,1,1,1,1,1,151,125,
92,59,61,98,25,71,1,1,1,1,1,1,190,216,
2,4,40,23,51,100,1,1,1,1,1,1,151,69,1
50,67,92,3,12,72,1,1,1,1,1,1,164,132,
43,40,11,88,38,83,1,1,1,1,1,1,171,132,
12,33,32,94,4,58,1,1,1,1,1,1,152,81,1
19,73,14,2,40,25,1,1,1,1,1,1,113,60,1
46,37,42,24,18,79,1,1,1,1,1,1,125,121,
90,9,35,7,22,86,1,1,1,1,1,1,176,73,1
54,79,52,69,90,13,1,1,1,1,1,1,169,188,
26,44,20,94,51,100,1,1,1,1,1,1,194,141,
76,74,24,71,25,62,1,1,1,1,1,1,150,182,
73,92,68,46,39,89,1,1,1,1,1,1,181,226,
83,24,91,17,11,34,1,1,1,1,1,1,174,86,1
73,11,64,2,49,50,1,1,1,1,1,1,137,112,
42,83,47,66,78,45,1,1,1,1,1,1,161,200,
92,97,60,51,32,50,1,1,1,1,1,1,189,193,
58,50,79,9,93,53,1,1,1,1,1,1,172,170,
66,91,97,38,29,28,1,1,1,1,1,1,188,161,
54,73,92,58,7,3,1,1,1,1,1,1,165,122,
37,45,7,52,77,89,1,1,1,1,1,1,166,141,
41,52,75,100,7,53,1,1,1,1,1,1,175,153,
68,48,83,71,86,11,1,1,1,1,1,1,169,198,
82,84,56,14,83,66,1,1,1,1,1,1,167,218,
15,94,86,42,35,39,1,1,1,1,1,1,180,131,
13,79,37,45,60,80,1,1,1,1,1,1,159,155,
53,64,92,69,57,38,1,1,1,1,1,1,161,212,
28,66,53,61,77,87,1,1,1,1,1,1,164,208,
17,3,40,46,76,19,1,1,1,1,1,1,122,79,1
28,45,94,48,81,58,1,1,1,1,1,1,175,179,
44,91,1,87,38,78,1,1,1,1,1,1,178,161,
82,69,6,21,38,64,1,1,1,1,1,1,151,129,
82,68,92,45,5,14,1,1,1,1,1,1,174,132,
84,98,76,91,59,23,1,1,1,1,1,1,189,242,
84,13,45,96,14,21,1,1,1,1,1,1,180,93,1
67,26,23,15,81,3,1,1,1,1,1,1,148,67,1
44,46,73,58,88,5,1,1,1,1,1,1,161,153,
54,86,16,70,61,25,1,1,1,1,1,1,156,156,
91,97,57,51,3,33,1,1,1,1,1,1,188,144,
61,55,5,60,25,78,1,1,1,1,1,1,139,145,
15,70,81,89,86,16,1,1,1,1,1,1,175,182,
75,38,68,70,30,83,1,1,1,1,1,1,158,206,
90,29,95,31,98,2,1,1,1,1,1,1,193,152,
9,86,15,22,70,17,1,1,1,1,1,1,156,63,1
47,67,58,74,93,90,1,1,1,1,1,1,183,246,
20,19,12,6,77,26,1,1,1,1,1,1,103,57,1
100,62,42,9,66,13,1,1,1,1,1,1,166,126,
76,44,87,9,91,93,1,1,1,1,1,1,184,216,
11,72,99,36,70,23,1,1,1,1,1,1,171,140,
76,71,6,77,24,14,1,1,1,1,1,1,153,115,
24,40,42,44,87,16,1,1,1,1,1,1,131,122,
49,31,69,19,3,12,1,1,1,1,1,1,118,65,1
29,3,57,44,4,25,1,1,1,1,1,1,101,61,1
7,44,55,64,2,32,1,1,1,1,1,1,119,85,
49,39,62,89,66,9,1,1,1,1,1,1,155,159,
42,48,79,52,73,72,1,1,1,1,1,1,152,214,
93,7,18,2,34,1,1,1,1,1,1,1,127,28,1
93,13,99,10,90,18,1,1,1,1,1,1,192,131,
55,11,36,49,34,83,1,1,1,1,1,1,138,130,
84,70,96,80,28,41,1,1,1,1,1,1,180,219,
72,65,43,15,9,38,1,1,1,1,1,1,137,105,
74,41,7,94,65,26,1,1,1,1,1,1,168,139,
44,31,2,39,56,36,1,1,1,1,1,1,100,108,
70,34,73,100,25,1,1,1,1,1,1,1,173,130,
15,72,81,52,29,85,1,1,1,1,1,1,166,168,
57,27,72,35,74,67,1,1,1,1,1,1,146,186,
95,33,89,57,75,63,1,1,1,1,1,1,184,228,
31,80,94,56,50,85,1,1,1,1,1,1,179,217,
